Date,M,AL,AS,BR,CA,CL,CR,CU,EC1,EC2,EC3,FE,H,K,MN,NA,NI,NO3,OC1,OC2,OC3,OC4,OP,PB,RB,S,SE,SI,SR,TI,V,ZN
5-ธ.ค.-02,17.1317,0.003365,0.001,0.00601,0.05172,0.00237,0.0025,0.00272,1.2419,0.02125,0.00895,0.08761,0.85968,0.06508,0.000805,0.37806,0.00012,1.436,0.6569,0.7195,1.0573,1.1558,0.01585,0.00471,0.000095,1.81637,0.00229,0.09349,0.00068,0.00951,0.00234,0.01022
6-ธ.ค.-02,10.4477,0.002555,0.000055,0.00466,0.02907,0.00178,0.00062,0.00196,0.9281,0.02175,0.00915,0.07402,0.4894,0.05968,0.00283,0.18731,0.0008,1.0486,0.4384,0.304,0.8353,0.6864,0.01625,0.00549,0.00009,0.9427,0.00222,0.06812,0.00043,0.00307,0.00683,0.00882
7-ธ.ค.-02,12.4875,0.04312,0.00101,0.00675,0.04387,0.001965,0.000715,0.00644,1.7839,0.02165,0.0091,0.24692,0.57878,0.0649,0.00073,0.26643,0.00016,1.6284,0.7104,0.6275,1.3061,1.0624,0.01615,0.00259,0.0001,0.78925,0.00384,0.07378,0.0057,0.01293,0.00867,0.01036
8-ธ.ค.-02,16.6791,0.03269,0.00125,0.00335,0.03371,0.00182,0.00145,0.00246,1.5918,0.1776,0.0285,0.17554,0.63633,0.06127,0.00478,0.00767,0.00015,2.8094,0.2727,1.0147,0.7579,0.8038,0.0349,0.0034,0.000095,0.93991,0.00214,0.06143,0.000095,0.01014,0.00385,0.01336
9-ธ.ค.-02,6.5104,0.01497,0.00045,0.00209,0.02375,0.001535,0.00245,0.00125,0.704,0.2464,0.0448,0.07449,0.32149,0.03824,0.00216,0.00627,0.00009,0.3956,0.06515,0.3392,0.3008,0.328,0.2592,0.00069,0.00009,0.63305,0.00074,0.06157,0.00157,0.00499,0.00241,0.00474
10-ธ.ค.-02,11.715,0.04973,0.00005,0.00363,0.05584,0.001795,0.00063,0.00317,0.8439,0.0623,0.0089,0.17862,0.54896,0.10728,0.00459,0.007645,0.000115,0.9906,0.2616,0.5855,1.3827,1.1662,0.0158,0.005,0.00009,0.85098,0.00094,0.11297,0.00119,0.00854,0.00282,0.01279
11-ธ.ค.-02,31.2348,0.003895,0.00211,0.01118,0.06804,0.002775,0.00204,0.00539,1.5166,0.0903,0.0187,0.28955,1.27083,0.14686,0.00634,0.01265,0.00016,2.0854,1.0463,1.6006,3.3134,3.0316,0.0158,0.00401,0.00011,2.21098,0.00449,0.19408,0.00824,0.02662,0.00392,0.02587
12-ธ.ค.-02,4.2975,0.0021,0.00004,0.00063,0.01464,0.001475,0.000535,0.00168,0.3122,0.1402,0.0091,0.0658,0.1763,0.01124,0.00054,0.005745,0.000085,0.1468,0.06485,0.06415,0.08065,0.1258,0.0733,0.00009,0.000085,0.32144,0.000045,0.03753,0.00027,0.00596,0.00067,0.00292
13-ธ.ค.-02,16.8606,0.003285,0.00069,0.00567,0.06247,0.00234,0.00449,0.00391,1.1822,0.0452,0.00925,0.18193,0.86119,0.10968,0.00461,0.010225,0.00014,0.8006,0.3876,0.9141,1.3114,1.3324,0.0164,0.00276,0.0001,1.69914,0.00183,0.17605,0.00047,0.01626,0.00101,0.01648
14-ธ.ค.-02,31.4411,0.004455,0.00197,0.00968,0.06538,0.003205,0.00216,0.00374,2.4289,0.0498,0.0095,0.18464,1.62246,0.1312,0.00426,0.63537,0.00015,1.599667626,1.3125,1.4886,2.4389,2.7462,0.01685,0.00387,0.00011,2.8883,0.0021,0.19928,0.00083,0.01234,0.001345,0.02302
15-ธ.ค.-02,24.4663,0.00441,0.00109,0.00733,0.05424,0.00321,0.001085,0.00153,0.9972,0.0494,0.0094,0.13405,1.17311,0.10611,0.00853,0.014255,0.00014,2.6968,0.5694,0.8919,1.5633,1.611,0.0167,0.00358,0.00011,2.63115,0.00377,0.15215,0.00082,0.01132,0.00487,0.01677
16-ธ.ค.-02,6.5988,0.02924,0.00134,0.00244,0.03306,0.001475,0.00241,0.00287,0.7172,0.0454,0.0093,0.13802,0.27756,0.02276,0.00263,0.00619,0.0001,0.4789,0.2369,0.2531,0.3278,0.5046,0.01645,0.000095,0.000085,0.5045,0.00132,0.06433,0.00054,0.00894,0.00171,0.0062
17-ธ.ค.-02,12.5947,0.03525,0.00005,0.00539,0.02953,0.00167,0.00331,0.00282,1.0224,0.02185,0.0092,0.09314,0.56795,0.06693,0.00182,0.23954,0.000125,0.8301,0.3954,0.6205,0.9774,0.8761,0.0163,0.00318,0.000095,1.04436,0.00271,0.08463,0.00322,0.0093,0.00206,0.00633
18-ธ.ค.-02,7.9721,0.00235,0.00005,0.00474,0.01577,0.00166,0.00178,0.000075,0.9838,0.1125,0.0092,0.02634,0.39396,0.01898,0.00059,0.18648,0.00047,1.6276,0.06545,0.3569,0.2926,0.4324,0.2508,0.0011,0.00009,0.89881,0.00082,0.0263,0.00009,0.00314,0.000735,0.00346
19-ธ.ค.-02,8.7588,0.02116,0.000045,0.00313,0.02175,0.001525,0.00052,0.00271,0.9347,0.1667,0.00935,0.1011,0.46576,0.02744,0.00414,0.00683,0.0001,0.5323,0.0665,0.3301,0.2222,0.3448,0.3922,0.00416,0.000085,1.16026,0.00149,0.0465,0.00066,0.00737,0.00065,0.00754
20-ธ.ค.-02,5.2865,0.002935,0.00003,0.00098,0.03181,0.002105,0.000785,0.00326,0.8513,0.1248,0.016,0.08568,0.1833,0.02612,0.00078,0.0077,0.000075,0.7884,0.2176,0.4064,0.2656,0.2208,0.144,0.00224,0.00006,0.1515,0.000035,0.05524,0.00505,0.00923,0.000975,0.00714
21-ธ.ค.-02,18.7908,0.0763,0.00218,0.00797,0.05948,0.002535,0.00089,0.01917,4.2856,0.135,0.0386,0.3809,0.89587,0.12816,0.00604,0.01087,0.000115,1.0331,0.8423,1.2185,1.3503,0.9484,0.7395,0.004,0.000065,1.03716,0.0023,0.14018,0.00188,0.02012,0.0011,0.0242
22-ธ.ค.-02,17.2184,0.003825,0.000045,0.00702,0.04426,0.002625,0.00232,0.01252,2.3159,0.0721,0.00505,0.27141,0.78734,0.07146,0.00647,0.23988,0.00011,2.0121,0.8124,0.7075,1.0548,1.0286,0.0095,0.0086,0.00007,1.49081,0.01128,0.1072,0.00141,0.01587,0.00508,0.02649
23-ธ.ค.-02,4.9558,0.002755,0.000035,0.00287,0.02292,0.001915,0.000685,0.00362,0.6126,0.0884,0.0262,0.08409,0.28519,0.02966,0.000675,0.007595,0.000075,0.4963,0.226,0.2195,0.3079,0.3112,0.1605,0.00466,0.00006,0.54596,0.00281,0.03954,0.00038,0.00552,0.000845,0.01296
24-ธ.ค.-02,14.0482,0.07686,0.000045,0.03412,0.02316,0.00227,0.000765,0.00371,1.8246,0.154,0.0197,0.0665,0.62262,0.02523,0.00484,0.010045,0.00008,1.0483,0.3243,0.5438,0.1507,0.4684,0.57,0.00395,0.000065,1.54993,0.00981,0.05006,0.00019,0.01024,0.00493,0.013
25-ธ.ค.-02,15.8822,0.003165,0.000045,0.00849,0.04926,0.00222,0.00081,0.00787,2.1656,0.079,0.00505,0.23694,0.65362,0.10377,0.00746,0.11827,0.00011,2.8484,0.6549,0.8656,1.2079,1.2079,0.0095,0.00902,0.00007,0.70597,0.00574,0.1035,0.00248,0.01242,0.00503,0.03479
26-ธ.ค.-02,14.282,0.07617,0.00004,0.00573,0.04424,0.002345,0.00336,0.01043,1.2473,0.0573,0.0052,0.22413,0.60192,0.06961,0.00083,0.1258,0.000095,4.1271,0.8428,0.4517,0.9136,0.89,0.00975,0.00637,0.000065,0.62317,0.00547,0.08089,0.00125,0.01968,0.00104,0.01696
27-ธ.ค.-02,14.5202,0.003285,0.00064,0.00533,0.02176,0.002325,0.00082,0.0012,1.1619,0.0745,0.0052,0.06081,0.62905,0.07216,0.000815,0.009245,0.00008,2.6871,0.6911,0.4133,0.8537,0.8028,0.2371,0.00275,0.000065,0.97385,0.00193,0.05643,0.00026,0.0078,0.00102,0.01472
28-ธ.ค.-02,9.6966,0.02047,0.00003,0.00248,0.01719,0.001795,0.00137,0.00324,0.9827,0.0852,0.00505,0.07079,0.40594,0.03396,0.00279,0.00771,0.000065,1.2961,0.2686,0.2981,0.3046,0.4127,0.1703,0.00328,0.000055,1.02205,0.00138,0.05489,0.0004,0.00543,0.000785,0.00763
29-ธ.ค.-02,28.2898,0.00363,0.0043,0.00998,0.05055,0.00258,0.00285,0.01176,3.3135,0.0496,0.0051,0.15858,1.28128,0.38525,0.000885,0.01087,0.00011,4.0093,2.2288,1.5046,3.0655,2.705,0.00955,0.01893,0.000075,1.33157,0.0032,0.10834,0.01401,0.01411,0.00753,0.02706
30-ธ.ค.-02,6.3102,0.00263,0.00029,0.00251,0.0186,0.001825,0.00171,0.00211,0.4147,0.1481,0.0165,0.0728,0.33742,0.01834,0.00066,0.00728,0.000075,0.2544,0.0847,0.1942,0.1547,0.2666,0.0625,0.0017,0.00006,0.91418,0.0007,0.04736,0.00057,0.00509,0.00082,0.0071
31-ธ.ค.-02,13.4409,0.03572,0.00078,0.00534,0.03025,0.00207,0.00304,0.00301,0.6355,0.0983,0.0229,0.07775,0.64594,0.05996,0.0029,0.008845,0.000075,3.552,0.2719,0.4324,1.0908,1.0548,0.0095,0.00353,0.00006,0.8568,0.00468,0.07324,0.00124,0.01209,0.0009,0.0179
1-ม.ค.-03,7.4335,0.00225,0.00026,0.00247,0.034,0.001515,0.00216,0.00416,1.1775,0.0839,0.0168,0.12985,0.33282,0.03562,0.00354,0.04445,0.000075,1.0156,0.3724,0.3858,0.5066,0.5401,0.0738,0.0016,0.000055,0.54734,0.00094,0.08263,0.00067,0.00866,0.00138,0.01022
2-ม.ค.-03,8.0478,0.0447,0.00133,0.00653,0.037,0.0018,0.00188,0.00126,0.6039,0.0906,0.0201,0.0722,0.44098,0.0504,0.000605,0.1171,0.00008,1.0964,0.1812,0.2885,0.5703,0.6676,0.0097,0.00333,0.000065,0.91033,0.00515,0.0764,0.00062,0.00846,0.00359,0.01718
3-ม.ค.-03,19.8604,0.003535,0.0022,0.00489,0.04002,0.002415,0.000865,0.00494,1.872,0.1711,0.0168,0.14538,0.79848,0.08511,0.005,0.18263,0.000095,4.3359,0.5972,0.8052,1.0299,1.1541,0.0097,0.00317,0.00007,1.04481,0.00173,0.08544,0.00128,0.001245,0.00527,0.02121
4-ม.ค.-03,13.1844,0.002805,0.00041,0.00565,0.02536,0.00189,0.00303,0.00134,0.5502,0.1107,0.0134,0.05576,0.60331,0.05787,0.00537,0.13343,0.00007,2.4584,0.265,0.3757,0.7548,0.7313,0.0097,0.00232,0.00006,0.9606,0.00219,0.04736,0.00053,0.00534,0.00081,0.01187
5-ม.ค.-03,15.9198,0.00332,0.00146,0.00742,0.04737,0.002215,0.00076,0.0028,1.0266,0.1074,0.00515,0.09422,0.70556,0.05928,0.00653,0.27158,0.000085,1.8325,0.1778,0.6173,0.4663,0.8286,0.3791,0.00801,0.000065,1.74172,0.00315,0.09219,0.00098,0.01004,0.00248,0.02612
6-ม.ค.-03,18.2416,0.003495,0.00134,0.0065,0.04797,0.002395,0.002,0.00869,1.5734,0.0839,0.00515,0.21078,0.73597,0.08962,0.0057,0.25076,0.0001,4.2766,0.6911,0.6643,1.0232,1.0601,0.0097,0.00525,0.000065,0.74652,0.00212,0.07835,0.00103,0.01046,0.00286,0.02194
7-ม.ค.-03,8.2041,0.02456,0.000035,0.00309,0.02653,0.001905,0.00219,0.00399,0.6977,0.056,0.00505,0.13366,0.42162,0.03754,0.00067,0.17232,0.000075,1.3946,0.3456,0.2633,0.3917,0.4871,0.0527,0.00286,0.00006,0.68602,0.00099,0.06089,0.00052,0.000975,0.00619,0.00943
8-ม.ค.-03,15.1009,0.00345,0.00004,0.00465,0.02409,0.00241,0.00083,0.00442,0.744,0.0827,0.0165,0.12015,0.73866,0.04903,0.000825,0.14965,0.000085,2.5821,0.4762,0.4134,0.7044,0.7573,0.00955,0.00455,0.000065,1.5605,0.00177,0.06004,0.000065,0.01146,0.001035,0.01063
9-ม.ค.-03,21.124,0.00365,0.00092,0.0092,0.06906,0.00247,0.00085,0.00902,1.4716,0.0728,0.0364,0.17643,0.93922,0.07105,0.00589,0.22614,0.000105,5.0591,0.8036,0.6944,1.3757,1.3426,0.00955,0.00373,0.000065,1.31304,0.00343,0.09034,0.00036,0.01563,0.0037,0.01683
10-ม.ค.-03,13.9544,0.00365,0.00004,0.00447,0.03028,0.00256,0.00087,0.00391,0.6147,0.0598,0.0166,0.12783,0.64116,0.06225,0.000865,0.1422,0.000085,3.449,0.3921,0.3356,0.5051,0.6944,0.0096,0.00613,0.000065,1.12394,0.00334,0.05541,0.00047,0.001255,0.0058,0.01952
11-ม.ค.-03,16.3645,0.003645,0.00004,0.00603,0.03399,0.00249,0.000825,0.00225,0.9347,0.056,0.00505,0.08157,0.84072,0.05542,0.00082,0.25469,0.00008,1.1404,0.3061,0.5101,0.7405,0.9018,0.0095,0.00528,0.000065,2.23967,0.00341,0.09682,0.00048,0.01355,0.001025,0.01349
12-ม.ค.-03,12.2739,0.02302,0.00043,0.0051,0.01707,0.002045,0.000685,0.00204,0.7642,0.0465,0.0051,0.06009,0.69695,0.04712,0.00278,0.00912,0.000075,1.4027,0.2359,0.3688,0.4486,0.5981,0.0731,0.00143,0.000065,1.82827,0.00278,0.05713,0.000065,0.01253,0.000865,0.01008
13-ม.ค.-03,19.9484,0.00332,0.00058,0.00782,0.02651,0.002245,0.0024,0.00343,1.1103,0.0978,0.0524,0.08749,0.83797,0.0555,0.00263,0.01024,0.0001,2.5866,0.4434,0.6948,1.0544,1.1976,0.0101,0.00348,0.00007,1.97586,0.00283,0.08786,0.0016,0.01071,0.00427,0.01428
14-ม.ค.-03,23.9551,0.00372,0.00105,0.00941,0.02433,0.002495,0.00076,0.00258,0.6686,0.0258,0.00495,0.03145,1.24885,0.06061,0.00074,0.32396,0.00152,3.3396,0.2842,0.4522,0.5652,0.8366,0.00935,0.00373,0.000065,3.05079,0.00136,0.0806,0.00006,0.01797,0.00098,0.01135
15-ม.ค.-03,16.2359,0.0905,0.00101,0.0074,0.09789,0.002095,0.000765,0.00618,2.6905,0.2268,0.0209,0.34642,0.764,0.09313,0.0086,0.008755,0.000095,0.9228,1.0329,0.9841,2.0676,2.0537,0.0169,0.00433,0.00006,0.89359,0.00209,0.1639,0.00208,0.01307,0.00353,0.02341
16-ม.ค.-03,7.6485,0.03859,0.00101,0.00248,0.04625,0.0015,0.00124,0.00298,0.9637,0.1205,0.0177,0.17515,0.37819,0.04205,0.00359,0.006045,0.000075,0.858,0.3153,0.4358,0.8663,0.7883,0.0172,0.0038,0.000055,0.48032,0.00074,0.05984,0.00028,0.01071,0.00318,0.0112
17-ม.ค.-03,20.9897,0.00369,0.00114,0.00645,0.0907,0.00249,0.00087,0.00947,1.9276,0.0746,0.00555,0.4815,1.13215,0.08727,0.00464,0.01208,0.0001,0.7422,0.7204,0.8924,1.5625,1.7767,0.01575,0.00439,0.00006,2.0615,0.00131,0.21599,0.00182,0.01943,0.00242,0.02102
18-ม.ค.-03,22.8945,0.003185,0.0011,0.00757,0.02681,0.002275,0.000805,0.00084,0.7303,0.0652,0.0056,0.11415,1.10049,0.04667,0.0049,0.00928,0.00008,6.3389,0.6586,0.4727,0.9243,0.9439,0.0158,0.00225,0.00006,1.70442,0.00214,0.06529,0.00025,0.01067,0.00379,0.01248
19-ม.ค.-03,13.2836,0.0503,0.00112,0.0066,0.0296,0.001895,0.00066,0.00125,1.1956,0.1114,0.0056,0.06042,0.80061,0.06653,0.00218,0.14119,0.000065,0.7411,0.1671,0.6846,1.1285,1.2071,0.0852,0.00202,0.00006,1.37046,0.00273,0.08758,0.00006,0.00445,0.00157,0.01042
20-ม.ค.-03,5.2243,0.001875,0.00049,0.0029,0.0265,0.00127,0.000465,0.0003,0.3898,0.0688,0.0056,0.03341,0.22069,0.03086,0.000465,0.08508,0.00006,1.0804,0.0431,0.2227,0.2539,0.3292,0.0786,0.00226,0.00005,0.42311,0.00054,0.03593,0.000055,0.00208,0.00048,0.00652
21-ม.ค.-03,12.1838,0.0021,0.00058,0.00203,0.02013,0.001455,0.00051,0.00105,1.1001,0.185,0.0227,0.09001,0.6186,0.02142,0.00237,0.0507,0.00007,2.458,0.2953,0.3537,0.2807,0.4851,0.2077,0.00295,0.000055,1.1984,0.00038,0.04598,0.00043,0.0076,0.00116,0.0106
22-ม.ค.-03,17.2521,0.04727,0.00101,0.0063,0.03922,0.001925,0.000635,0.00127,1.3986,0.1071,0.0195,0.06713,0.9164,0.05673,0.000625,0.17812,0.000075,2.1583,0.2921,0.7593,0.7902,1.0563,0.344,0.0059,0.00006,1.86562,0.00267,0.10525,0.00006,0.0117,0.000665,0.01746
23-ม.ค.-03,7.3215,0.04412,0.00003,0.0021,0.02401,0.001775,0.00271,0.00151,0.6191,0.2653,0.036,0.13064,0.43488,0.02383,0.00285,0.00704,0.00006,0.4565,0.1474,0.249,0.1916,0.2244,0.1834,0.00182,0.000055,1.05132,0.00078,0.04929,0.00053,0.00696,0.00279,0.00657
24-ม.ค.-03,12.9376,0.05295,0.0016,0.00563,0.05326,0.001815,0.00172,0.00244,1.8573,0.2391,0.036,0.17962,0.66233,0.07022,0.00352,0.007715,0.00008,0.9944,0.2195,0.6584,1.0564,0.9581,0.0393,0.00527,0.00006,1.1948,0.00194,0.1222,0.0009,0.00836,0.00067,0.01761
25-ม.ค.-03,5.5618,0.03856,0.00011,0.00173,0.0269,0.001465,0.000535,0.00103,0.5776,0.2791,0.0357,0.08421,0.28954,0.02144,0.00183,0.005785,0.00006,0.5718,0.172,0.3083,0.1931,0.2158,0.1915,0.00077,0.00023,0.63813,0.00028,0.06063,0.00044,0.00473,0.00133,0.00424
26-ม.ค.-03,11.1485,0.07195,0.0008,0.00468,0.05036,0.001495,0.000515,0.00043,1.2201,0.2142,0.0357,0.07007,0.65906,0.07158,0.00325,0.006395,0.00006,0.3212,0.2401,0.5257,1.0108,0.907,0.5322,0.00166,0.00026,0.93497,0.00065,0.17365,0.00047,0.00946,0.00142,0.00638
27-ม.ค.-03,13.1944,0.04276,0.00069,0.00433,0.0293,0.001835,0.00063,0.00097,0.8705,0.1141,0.0196,0.11081,0.73318,0.04325,0.00417,0.007925,0.000075,1.2238,0.3489,0.3358,0.3798,0.657,0.1467,0.00369,0.00006,1.68059,0.00135,0.08318,0.00018,0.01336,0.000655,0.01277
28-ม.ค.-03,12.8472,0.00257,0.00138,0.00445,0.02607,0.001755,0.00063,0.00135,0.9336,0.059,0.0056,0.14913,0.65462,0.07744,0.00439,0.16238,0.00008,2.8532,0.4357,0.4324,0.3849,0.5651,0.1146,0.00549,0.00006,1.24808,0.00182,0.06456,0.00101,0.0173,0.00607,0.02439
29-ม.ค.-03,7.7578,0.02257,0.00087,0.00254,0.02644,0.00124,0.000435,0.00154,0.4167,0.1518,0.0161,0.10056,0.39862,0.03704,0.00044,0.1005,0.00007,1.8176,0.1873,0.126,0.0575,0.1405,0.2003,0.00348,0.00005,0.89111,0.0007,0.06949,0.000055,0.00844,0.00147,0.01159
30-ม.ค.-03,5.4768,0.002205,0.00076,0.00135,0.01549,0.00153,0.000565,0.00077,1.0239,0.1195,0.0291,0.0637,0.33588,0.01413,0.00056,0.01882,0.000065,0.437,0.2745,0.4425,0.3214,0.4377,0.2455,0.00199,0.00006,0.7996,0.0005,0.03986,0.0002,0.00521,0.00058,0.00366
31-ม.ค.-03,8.5185,0.0382,0.00049,0.00408,0.03426,0.001575,0.000565,0.00076,0.7821,0.1558,0.0552,0.10012,0.45732,0.05154,0.00318,0.2394,0.000075,1.5252,0.1136,0.4933,0.8843,0.7512,0.01575,0.00329,0.000055,0.78599,0.0019,0.08493,0.00056,0.00652,0.00373,0.00973
1-ก.พ.-03,17.0341,0.05836,0.00098,0.00414,0.0463,0.002155,0.00075,0.00183,1.058,0.154,0.0393,0.16659,0.9386,0.05305,0.00338,0.00979,0.00008,3.0184,0.1245,0.6519,0.8861,0.9057,0.0159,0.00481,0.00006,1.88361,0.00058,0.11918,0.00121,0.01925,0.00077,0.01092
2-ก.พ.-03,11.9005,0.05192,0.00081,0.00404,0.04011,0.00191,0.00151,0.00451,1.1285,0.1705,0.0341,0.14946,0.66744,0.03662,0.00326,0.008,0.00008,0.6248,0.04075,0.7068,0.975,0.913,0.01505,0.00213,0.000055,1.32497,0.00196,0.11907,0.00027,0.01267,0.00274,0.04038
3-ก.พ.-03,32.035,0.08645,0.00136,0.00723,0.09461,0.00307,0.00094,0.00205,1.361,0.1209,0.0155,0.15609,1.77706,0.08153,0.00095,0.3636,0.000075,0.7131,0.1705,1.2835,1.2354,1.4214,0.01505,0.00324,0.00006,4.04518,0.00171,0.20492,0.00064,0.03719,0.000995,0.02176
4-ก.พ.-03,25.1698,0.11228,0.00073,0.00536,0.07108,0.002705,0.00086,0.00064,1.502,0.0723,0.0054,0.11729,1.47486,0.07551,0.00386,0.31859,0.00008,0.3897,0.641,1.1689,1.1077,1.2208,0.1257,0.00139,0.00006,2.88931,0.00232,0.2282,0.00049,0.02057,0.000905,0.01222
5-ก.พ.-03,27.7166,0.10743,0.00074,0.00692,0.07754,0.00259,0.00086,0.00094,1.7109,0.1042,0.0253,0.13986,1.56248,0.15934,0.00511,0.27481,0.00008,0.5115,1.1395,1.3289,1.6746,1.9366,0.0915,0.00278,0.00006,2.47263,0.00233,0.21087,0.00051,0.01841,0.00216,0.0125
6-ก.พ.-03,21.5215,0.07436,0.00084,0.00528,0.04504,0.002515,0.00084,0.00049,1.0853,0.126,0.0388,0.0854,1.18471,0.06685,0.00083,0.20383,0.00007,0.822,0.5006,0.8592,1.0546,1.1612,0.0646,0.00314,0.00006,2.34992,0.00141,0.17395,0.00027,0.01356,0.000875,0.00951
7-ก.พ.-03,9.3006,0.0203,0.00041,0.00182,0.01609,0.00152,0.000545,0.00035,0.5369,0.1833,0.0418,0.04476,0.50156,0.02139,0.00298,0.20179,0.00006,1.5096,0.1222,0.3022,0.2685,0.2749,0.2025,0.0012,0.000055,1.23807,0.00042,0.02753,0.00018,0.00568,0.00189,0.00543
8-ก.พ.-03,10.2035,0.002845,0.00034,0.00212,0.08528,0.001825,0.000645,0.01123,0.7669,0.1117,0.0151,0.25321,0.5958,0.05235,0.000645,0.00854,0.0001,0.2461,0.2748,0.4861,0.6824,0.6643,0.026,0.00354,0.00006,1.1171,0.00043,0.14433,0.00043,0.01464,0.0008,0.00891
9-ก.พ.-03,36.306,0.16466,0.00119,0.00574,0.10998,0.00304,0.00097,0.00203,2.1135,0.0604,0.00605,0.16139,0.003735,0.13184,0.000965,0.14416,0.00011,0.7557,1.3647,1.2772,1.718,1.6033,0.5193,0.00133,0.00007,3.54702,0.00325,0.43136,0.00063,0.03301,0.001225,0.01274
10-ก.พ.-03,18.08,0.002945,0.000245,0.0022,0.01933,0.001925,0.00143,0.00068,0.6004,0.0576,0.00605,0.03434,1.08873,0.02246,0.00061,0.19753,0.00075,1.8882,0.06005,0.3518,0.1668,0.5277,0.02615,0.00202,0.00006,2.6492,0.00042,0.03911,0.00026,0.00894,0.000775,0.0106
11-ก.พ.-03,14.0405,0.0397,0.00127,0.00329,0.03787,0.001475,0.000495,0.00295,0.8885,0.02325,0.00605,0.09377,0.87555,0.04655,0.00049,0.11076,0.00008,0.4849,0.2153,0.655,0.7824,0.8248,0.02615,0.000065,0.000055,1.52744,0.00129,0.10379,0.00039,0.00836,0.000615,0.00778
12-ก.พ.-03,22.7217,0.02181,0.0008,0.0028,0.02939,0.0022,0.000725,0.00205,1.6312,0.0832,0.00725,0.04837,1.18883,0.0304,0.00072,0.08203,0.00009,0.3372,0.3617,0.9657,0.8355,1.1285,0.2749,0.00149,0.000065,2.51655,0.00335,0.05455,0.00029,0.01949,0.000905,0.00919
13-ก.พ.-03,25.5239,0.00304,0.00079,0.00297,0.0373,0.001975,0.000605,0.00404,1.859,0.089,0.0071,0.12888,1.42136,0.05178,0.0006,0.01016,0.00009,0.5806,0.7301,1.2429,1.0933,1.4316,0.0819,0.00319,0.00006,2.97301,0.00176,0.09468,0.00523,0.01592,0.000765,0.01019
14-ก.พ.-03,15.0158,0.03936,0.00083,0.0027,0.04222,0.001725,0.000605,0.00468,1.1402,0.1941,0.0182,0.14421,0.75098,0.04074,0.00164,0.007865,0.000095,2.6384,0.2183,0.6884,0.9825,1.0462,0.02615,0.00211,0.00006,1.39,0.00157,0.10679,0.00078,0.01015,0.00273,0.01502
15-ก.พ.-03,17.4404,0.00314,0.00128,0.00241,0.03793,0.001985,0.000635,0.00477,0.7832,0.1621,0.0214,0.13138,0.99807,0.0806,0.00537,0.010355,0.000095,0.4166,0.2233,0.6853,0.826,0.7526,0.02635,0.00329,0.00006,2.56665,0.00097,0.08631,0.0008,0.01904,0.00189,0.01043
16-ก.พ.-03,27.013,0.38222,0.00359,0.0026,0.13648,0.00422,0.00134,0.05743,0.9442,0.0518,0.0061,0.20093,1.20217,2.59231,0.00132,0.02851,0.00013,1.2143,0.1675,0.8102,0.999,0.8802,0.02625,0.09199,0.00008,4.08125,0.0011,0.1577,0.03736,0.0714,0.0253,0.02617
17-ก.พ.-03,6.7322,0.02253,0.00018,0.0017,0.03908,0.001205,0.00042,0.00224,0.6401,0.1057,0.00605,0.05794,0.38563,0.03176,0.00097,0.02935,0.00007,0.2124,0.154,0.3261,0.468,0.3351,0.1902,0.00186,0.000055,0.66072,0.00044,0.04953,0.00044,0.00716,0.00052,0.00619
18-ก.พ.-03,9.8128,0.00217,0.00031,0.00119,0.01229,0.001445,0.00049,0.00172,0.6183,0.1645,0.0061,0.04994,0.60918,0.01214,0.00049,0.0532,0.000065,0.3431,0.0603,0.3929,0.198,0.3594,0.1767,0.00084,0.000055,1.42389,0.0008,0.01688,0.00047,0.00551,0.00061,0.0036
19-ก.พ.-03,13.428,0.01869,0.00053,0.00255,0.04003,0.001755,0.00147,0.00198,1.1105,0.1346,0.0061,0.12236,0.74641,0.0271,0.00506,0.07995,0.0001,0.7589,0.0606,0.5507,0.5507,0.8229,0.02635,0.00198,0.00006,1.43569,0.00287,0.06885,0.00021,0.01059,0.000755,0.0291
20-ก.พ.-03,17.5147,0.01788,0.00098,0.00294,0.03837,0.002015,0.000655,0.00345,1.1258,0.1132,0.0061,0.11671,1.08263,0.04349,0.00405,0.01014,0.000085,0.8482,0.3488,0.7159,0.8229,0.9331,0.02635,0.00208,0.00006,2.36581,0.00114,0.08065,0.00083,0.01964,0.00082,0.01134
21-ก.พ.-03,4.1605,0.00829,0.00033,0.00095,0.02059,0.00119,0.0011,0.00229,0.7095,0.0722,0.006,0.06855,0.21946,0.01795,0.000435,0.03938,0.00008,0.3626,0.05955,0.1864,0.2796,0.2736,0.0259,0.00124,0.000055,0.38749,0.00028,0.01685,0.00026,0.0036,0.0016,0.00665
22-ก.พ.-03,15.082,0.00287,0.00041,0.00353,0.01806,0.001885,0.000615,0.0011,0.8613,0.0715,0.00595,0.04477,0.97074,0.02236,0.00061,0.00894,0.00008,0.7752,0.059,0.4649,0.3249,0.5633,0.0257,0.00095,0.00006,2.33648,0.0023,0.04984,0.00037,0.00092,0.00077,0.00806
23-ก.พ.-03,13.4058,0.08876,0.00058,0.00254,0.03881,0.0019,0.000625,0.00123,0.9489,0.0718,0.006,0.10447,0.83634,0.04511,0.00062,0.07871,0.00189,0.606,0.1407,0.4789,0.5837,0.7034,0.0258,0.00098,0.00014,1.73035,0.00201,0.21094,0.00047,0.01491,0.00079,0.00979
